選挙区,都道府県,都道府県コード,区番号,対象地域,候補者数,出馬政党,総人口,有権者数,年齢_18〜29歳,年齢_30〜39歳,年齢_40〜49歳,年齢_50〜59歳,年齢_60〜69歳,年齢_70歳以上,男性比率,女性比率,世帯_単身,世帯_夫婦のみ,世帯_核家族,世帯_三世代,世帯_その他,都市化分類,都市化率,第一次産業比率,第二次産業比率,第三次産業比率,所得水準,平均年収（円）,失業率,大卒率,主要産業,経済課題,生活費指数,高齢化依存率,投票率_2021,投票率_2017,投票率_平均,支持率_自民党,支持率_立憲民主党,支持率_維新,支持率_国民民主党,支持率_共産党,支持率_れいわ,支持率_参政党,支持率_その他,イデオロギー_保守,イデオロギー_中道,イデオロギー_革新,政治関心_高,政治関心_中,政治関心_低,浮動票率,主要課題1,主要課題2,主要課題3,課題優先度_経済,課題優先度_社会保障,課題優先度_安全保障,課題優先度_教育,課題優先度_環境,課題優先度_地方創生,課題優先度_憲法改正,課題優先度_防災,ペルソナ_都市部若年勤労者,ペルソナ_郊外子育て世帯,ペルソナ_中高年会社員,ペルソナ_中高年女性労働者,ペルソナ_農村部農業従事者,ペルソナ_高齢年金受給者,ペルソナ_自営業者,ペルソナ_公務員,ペルソナ_大学生,ペルソナ_専業主婦主夫,ペルソナ_非正規雇用,ペルソナ_労働組合員
高知県1区,高知県,39,1,高知市、南国市,2,自民党、参政党,345763,305000,0.1,0.11,0.13,0.13,0.16,0.37,0.47,0.53,0.32,0.22,0.26,0.09,0.11,中核市,0.75,0.08,0.17,0.75,中,3550000,0.028,0.28,施設園芸農業、水産業、林業,高齢化（全国上位）、人口減少、南海トラフ対策,92.5,0.418,0.494,0.47,0.482,0.36,0.15,0.08,0.07,0.08,0.05,0.03,0.18,0.42,0.36,0.22,0.2,0.4,0.4,0.28,南海トラフ地震・津波対策,人口減少・過疎化,農林水産業振興,0.17,0.22,0.05,0.07,0.05,0.22,0.02,0.2,0.0686,0.0686,0.0882,0.0686,0.1176,0.2843,0.0686,0.0686,0.0294,0.0588,0.049,0.0294
高知県2区,高知県,39,2,四万十市、須崎市、宿毛市,4,中道改革連合、共産党、自民党、参政党,311187,274500,0.07,0.09,0.13,0.13,0.18,0.4,0.47,0.53,0.32,0.22,0.26,0.09,0.11,地方都市,0.55,0.11,0.19,0.7,中,3195000,0.033,0.23,施設園芸農業、水産業、林業,高齢化（全国上位）、人口減少、南海トラフ対策,92.5,0.454,0.494,0.47,0.482,0.39,0.14,0.07,0.07,0.07,0.05,0.03,0.18,0.45,0.36,0.19,0.2,0.4,0.4,0.25,南海トラフ地震・津波対策,人口減少・過疎化,農林水産業振興,0.17,0.22,0.05,0.07,0.05,0.22,0.02,0.2,0.0198,0.0594,0.0792,0.0693,0.1584,0.3168,0.0792,0.0693,0.0099,0.0693,0.0396,0.0297
福岡県1区,福岡県,40,1,福岡市博多区、東区,3,中道改革連合、自民党、参政党,513521,428000,0.16,0.16,0.16,0.14,0.12,0.26,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.92,0.01,0.16,0.83,高,5005000,0.027,0.49,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.296,0.528,0.504,0.516,0.2871,0.1782,0.1089,0.0693,0.0792,0.0594,0.0297,0.1881,0.35,0.4,0.25,0.24,0.44,0.32,0.39,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1524,0.1238,0.1429,0.0952,0.0,0.1429,0.0857,0.0476,0.0667,0.0476,0.0667,0.0286
福岡県2区,福岡県,40,2,福岡市中央区、南区,5,中道改革連合、無所属、共産党、自民党、参政党,536863,447454,0.18,0.17,0.17,0.13,0.11,0.24,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.98,0.01,0.13,0.86,高,5687500,0.025,0.56,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.273,0.528,0.504,0.516,0.2647,0.1863,0.1176,0.0686,0.0882,0.0588,0.0294,0.1863,0.33,0.4,0.27,0.24,0.44,0.32,0.42,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1776,0.0841,0.1495,0.1028,0.0,0.1215,0.0935,0.0561,0.0841,0.0374,0.0748,0.0187
福岡県3区,福岡県,40,3,福岡市早良区、西区、城南区,5,中道改革連合、無所属、日本維新の会、自民党、諸派,536863,447454,0.18,0.17,0.17,0.13,0.11,0.24,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.98,0.01,0.13,0.86,高,5687500,0.025,0.56,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.273,0.528,0.504,0.516,0.2647,0.1863,0.1176,0.0686,0.0882,0.0588,0.0294,0.1863,0.33,0.4,0.27,0.24,0.44,0.32,0.42,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1776,0.0841,0.1495,0.1028,0.0,0.1215,0.0935,0.0561,0.0841,0.0374,0.0748,0.0187
福岡県4区,福岡県,40,4,福岡市城南区の一部、糸島市、春日市,5,中道改革連合、国民民主党、日本維新の会、共産党、自民党,513521,428000,0.16,0.16,0.16,0.14,0.12,0.26,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.92,0.01,0.16,0.83,高,5005000,0.027,0.49,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.296,0.528,0.504,0.516,0.2871,0.1782,0.1089,0.0693,0.0792,0.0594,0.0297,0.1881,0.35,0.4,0.25,0.24,0.44,0.32,0.39,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1524,0.1238,0.1429,0.0952,0.0,0.1429,0.0857,0.0476,0.0667,0.0476,0.0667,0.0286
福岡県5区,福岡県,40,5,筑紫野市、大野城市、太宰府市,3,中道改革連合、自民党、参政党,420153,350181,0.11,0.12,0.15,0.14,0.15,0.33,0.48,0.52,0.37,0.2,0.29,0.05,0.09,地方都市,0.55,0.05,0.2,0.75,中,4095000,0.035,0.36,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.375,0.528,0.504,0.516,0.35,0.15,0.09,0.07,0.06,0.06,0.03,0.19,0.41,0.4,0.19,0.24,0.44,0.32,0.31,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.0792,0.1089,0.1188,0.0891,0.0594,0.2079,0.0891,0.0594,0.0396,0.0693,0.0495,0.0297
福岡県6区,福岡県,40,6,久留米市、大川市、小郡市,4,中道改革連合、共産党、自民党、参政党,466837,389090,0.14,0.14,0.15,0.14,0.13,0.3,0.48,0.52,0.37,0.2,0.29,0.05,0.09,中核市,0.75,0.02,0.18,0.8,中,4550000,0.03,0.41,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.339,0.528,0.504,0.516,0.32,0.16,0.1,0.07,0.07,0.06,0.03,0.19,0.38,0.4,0.22,0.24,0.44,0.32,0.34,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1275,0.1176,0.1275,0.0882,0.0196,0.1765,0.0784,0.0588,0.0588,0.0588,0.0588,0.0294
福岡県7区,福岡県,40,7,大牟田市、柳川市、みやま市,4,中道改革連合、無所属、自民党、参政党,420153,350181,0.11,0.12,0.15,0.14,0.15,0.33,0.48,0.52,0.37,0.2,0.29,0.05,0.09,地方都市,0.55,0.05,0.2,0.75,中,4095000,0.035,0.36,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.375,0.528,0.504,0.516,0.35,0.15,0.09,0.07,0.06,0.06,0.03,0.19,0.41,0.4,0.19,0.24,0.44,0.32,0.31,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.0792,0.1089,0.1188,0.0891,0.0594,0.2079,0.0891,0.0594,0.0396,0.0693,0.0495,0.0297
福岡県8区,福岡県,40,8,北九州市門司区、小倉北区、小倉南区,4,中道改革連合、無所属、自民党、参政党,513521,428000,0.16,0.16,0.16,0.14,0.12,0.26,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.92,0.01,0.16,0.83,高,5005000,0.027,0.49,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.296,0.528,0.504,0.516,0.2871,0.1782,0.1089,0.0693,0.0792,0.0594,0.0297,0.1881,0.35,0.4,0.25,0.24,0.44,0.32,0.39,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1524,0.1238,0.1429,0.0952,0.0,0.1429,0.0857,0.0476,0.0667,0.0476,0.0667,0.0286
福岡県9区,福岡県,40,9,北九州市八幡東区、八幡西区、戸畑区,4,中道改革連合、日本維新の会、自民党、参政党,536863,447454,0.18,0.17,0.17,0.13,0.11,0.24,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.98,0.01,0.13,0.86,高,5687500,0.025,0.56,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.273,0.528,0.504,0.516,0.2647,0.1863,0.1176,0.0686,0.0882,0.0588,0.0294,0.1863,0.33,0.4,0.27,0.24,0.44,0.32,0.42,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1776,0.0841,0.1495,0.1028,0.0,0.1215,0.0935,0.0561,0.0841,0.0374,0.0748,0.0187
福岡県10区,福岡県,40,10,北九州市若松区、直方市、中間市,2,中道改革連合、自民党,513521,428000,0.16,0.16,0.16,0.14,0.12,0.26,0.48,0.52,0.37,0.2,0.29,0.05,0.09,大都市,0.92,0.01,0.16,0.83,高,5005000,0.027,0.49,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.296,0.528,0.504,0.516,0.2871,0.1782,0.1089,0.0693,0.0792,0.0594,0.0297,0.1881,0.35,0.4,0.25,0.24,0.44,0.32,0.39,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.1524,0.1238,0.1429,0.0952,0.0,0.1429,0.0857,0.0476,0.0667,0.0476,0.0667,0.0286
福岡県11区,福岡県,40,11,飯塚市、田川市、嘉麻市,4,中道改革連合、国民民主党、無所属、自民党,420153,350181,0.11,0.12,0.15,0.14,0.15,0.33,0.48,0.52,0.37,0.2,0.29,0.05,0.09,地方都市,0.55,0.05,0.2,0.75,中,4095000,0.035,0.36,自動車製造、IT・スタートアップ、商業,福岡市一極集中、筑豊・大牟田の衰退、格差拡大,98.0,0.375,0.528,0.504,0.516,0.35,0.15,0.09,0.07,0.06,0.06,0.03,0.19,0.41,0.4,0.19,0.24,0.44,0.32,0.31,経済成長・スタートアップ,都市インフラ,子育て・教育,0.28,0.22,0.08,0.13,0.05,0.12,0.05,0.07,0.0792,0.1089,0.1188,0.0891,0.0594,0.2079,0.0891,0.0594,0.0396,0.0693,0.0495,0.0297
佐賀県1区,佐賀県,41,1,佐賀市、鳥栖市,4,中道改革連合、共産党、自民党、参政党,365148,310500,0.09,0.1,0.14,0.13,0.17,0.37,0.48,0.52,0.26,0.2,0.29,0.14,0.11,地方都市,0.55,0.09,0.28,0.63,中,3420000,0.03,0.25,農業、陶磁器製造、食品加工,人口減少、若者流出、有明海環境問題,93.0,0.421,0.536,0.51,0.523,0.45,0.11,0.06,0.06,0.04,0.04,0.04,0.2,0.53,0.34,0.13,0.2,0.43,0.37,0.19,佐賀空港オスプレイ配備問題,人口減少対策,農業振興,0.2,0.22,0.1,0.08,0.12,0.18,0.03,0.07,0.0198,0.0792,0.099,0.0792,0.1386,0.2772,0.0792,0.0594,0.0099,0.0792,0.0396,0.0396
佐賀県2区,佐賀県,41,2,唐津市、武雄市、伊万里市,3,中道改革連合、自民党、参政党,365148,310500,0.09,0.1,0.14,0.13,0.17,0.37,0.48,0.52,0.26,0.2,0.29,0.14,0.11,地方都市,0.55,0.09,0.28,0.63,中,3420000,0.03,0.25,農業、陶磁器製造、食品加工,人口減少、若者流出、有明海環境問題,93.0,0.421,0.536,0.51,0.523,0.45,0.11,0.06,0.06,0.04,0.04,0.04,0.2,0.53,0.34,0.13,0.2,0.43,0.37,0.19,佐賀空港オスプレイ配備問題,人口減少対策,農業振興,0.2,0.22,0.1,0.08,0.12,0.18,0.03,0.07,0.0198,0.0792,0.099,0.0792,0.1386,0.2772,0.0792,0.0594,0.0099,0.0792,0.0396,0.0396
長崎県1区,長崎県,42,1,長崎市、西彼杵郡,4,中道改革連合、国民民主党、自民党、参政党,437439,380000,0.12,0.11,0.13,0.14,0.15,0.35,0.48,0.52,0.31,0.21,0.28,0.1,0.1,中核市,0.75,0.05,0.2,0.75,中,3800000,0.028,0.31,造船、水産業、観光業,人口減少（全国上位）、離島振興、産業構造転換,93.5,0.395,0.524,0.498,0.511,0.38,0.14,0.08,0.06,0.06,0.05,0.03,0.2,0.44,0.36,0.2,0.22,0.43,0.35,0.28,平和政策・核兵器廃絶,人口減少・離島振興,西九州新幹線の全線開通,0.2,0.22,0.12,0.08,0.05,0.22,0.05,0.06,0.0784,0.0784,0.1078,0.0784,0.0784,0.2549,0.0686,0.0686,0.0294,0.0588,0.0588,0.0392
長崎県2区,長崎県,42,2,佐世保市、平戸市,3,共産党、自民党、参政党,437439,380000,0.12,0.11,0.13,0.14,0.15,0.35,0.48,0.52,0.31,0.21,0.28,0.1,0.1,中核市,0.75,0.05,0.2,0.75,中,3800000,0.028,0.31,造船、水産業、観光業,人口減少（全国上位）、離島振興、産業構造転換,93.5,0.395,0.524,0.498,0.511,0.38,0.14,0.08,0.06,0.06,0.05,0.03,0.2,0.44,0.36,0.2,0.22,0.43,0.35,0.28,平和政策・核兵器廃絶,人口減少・離島振興,西九州新幹線の全線開通,0.2,0.22,0.12,0.08,0.05,0.22,0.05,0.06,0.0784,0.0784,0.1078,0.0784,0.0784,0.2549,0.0686,0.0686,0.0294,0.0588,0.0588,0.0392
長崎県3区,長崎県,42,3,諫早市、大村市、島原市,4,中道改革連合、共産党、自民党、参政党,349951,304000,0.07,0.07,0.12,0.15,0.19,0.4,0.48,0.52,0.31,0.21,0.28,0.1,0.1,農村部,0.3,0.14,0.23,0.63,低,3040000,0.036,0.21,造船、水産業、観光業,人口減少（全国上位）、離島振興、産業構造転換,93.5,0.457,0.524,0.498,0.511,0.46,0.11,0.05,0.06,0.04,0.05,0.03,0.2,0.52,0.36,0.12,0.22,0.43,0.35,0.2,平和政策・核兵器廃絶,人口減少・離島振興,西九州新幹線の全線開通,0.2,0.22,0.12,0.08,0.05,0.22,0.05,0.06,0.0,0.0404,0.0808,0.0707,0.1717,0.3333,0.0909,0.0707,0.0,0.0707,0.0404,0.0303
熊本県1区,熊本県,43,1,熊本市中央区、東区,3,無所属、自民党、みらい,399809,340400,0.17,0.15,0.16,0.13,0.13,0.26,0.48,0.52,0.31,0.2,0.29,0.1,0.1,大都市,0.98,0.05,0.18,0.77,高,4875000,0.021,0.48,半導体製造、農業、観光業,熊本地震復興、TSMC進出への対応、インフラ整備,94.0,0.299,0.532,0.508,0.52,0.3431,0.1569,0.098,0.0588,0.0784,0.049,0.0392,0.1765,0.43,0.35,0.22,0.21,0.43,0.36,0.33,半導体産業（TSMC）誘致効果,熊本地震からの復興,交通インフラ,0.28,0.18,0.05,0.1,0.1,0.13,0.04,0.12,0.1429,0.0667,0.1333,0.0952,0.0381,0.181,0.0857,0.0667,0.0667,0.0381,0.0667,0.019
熊本県2区,熊本県,43,2,熊本市西区、南区、北区,5,中道改革連合、無所属、日本維新の会、自民党、れいわ新選組,382426,325600,0.15,0.14,0.15,0.14,0.14,0.28,0.48,0.52,0.31,0.2,0.29,0.1,0.1,大都市,0.92,0.05,0.21,0.74,高,4290000,0.023,0.41,半導体製造、農業、観光業,熊本地震復興、TSMC進出への対応、インフラ整備,94.0,0.322,0.532,0.508,0.52,0.3663,0.1485,0.0891,0.0594,0.0693,0.0495,0.0396,0.1782,0.45,0.35,0.2,0.21,0.43,0.36,0.3,半導体産業（TSMC）誘致効果,熊本地震からの復興,交通インフラ,0.28,0.18,0.05,0.1,0.1,0.13,0.04,0.12,0.1154,0.1058,0.125,0.0865,0.0481,0.2019,0.0769,0.0577,0.0481,0.0481,0.0577,0.0288
熊本県3区,熊本県,43,3,八代市、人吉市、天草市,4,無所属、共産党、自民党、れいわ新選組,312894,266400,0.1,0.1,0.14,0.14,0.17,0.35,0.48,0.52,0.31,0.2,0.29,0.1,0.1,地方都市,0.55,0.09,0.25,0.66,中,3510000,0.031,0.28,半導体製造、農業、観光業,熊本地震復興、TSMC進出への対応、インフラ整備,94.0,0.401,0.532,0.508,0.52,0.43,0.12,0.07,0.06,0.05,0.05,0.04,0.18,0.51,0.35,0.14,0.21,0.43,0.36,0.22,半導体産業（TSMC）誘致効果,熊本地震からの復興,交通インフラ,0.28,0.18,0.05,0.1,0.1,0.13,0.04,0.12,0.0396,0.0891,0.099,0.0792,0.1188,0.2673,0.0792,0.0693,0.0198,0.0693,0.0396,0.0297
熊本県4区,熊本県,43,4,山鹿市、菊池市、合志市,3,中道改革連合、国民民主党、自民党,312894,266400,0.1,0.1,0.14,0.14,0.17,0.35,0.48,0.52,0.31,0.2,0.29,0.1,0.1,地方都市,0.55,0.09,0.25,0.66,中,3510000,0.031,0.28,半導体製造、農業、観光業,熊本地震復興、TSMC進出への対応、インフラ整備,94.0,0.401,0.532,0.508,0.52,0.43,0.12,0.07,0.06,0.05,0.05,0.04,0.18,0.51,0.35,0.14,0.21,0.43,0.36,0.22,半導体産業（TSMC）誘致効果,熊本地震からの復興,交通インフラ,0.28,0.18,0.05,0.1,0.1,0.13,0.04,0.12,0.0396,0.0891,0.099,0.0792,0.1188,0.2673,0.0792,0.0693,0.0198,0.0693,0.0396,0.0297
熊本県5区,熊本県,43,5,熊本県第5区エリア,4,中道改革連合、国民民主党、共産党、自民党,312894,266400,0.1,0.1,0.14,0.14,0.17,0.35,0.48,0.52,0.31,0.2,0.29,0.1,0.1,地方都市,0.55,0.09,0.25,0.66,中,3510000,0.031,0.28,半導体製造、農業、観光業,熊本地震復興、TSMC進出への対応、インフラ整備,94.0,0.401,0.532,0.508,0.52,0.43,0.12,0.07,0.06,0.05,0.05,0.04,0.18,0.51,0.35,0.14,0.21,0.43,0.36,0.22,半導体産業（TSMC）誘致効果,熊本地震からの復興,交通インフラ,0.28,0.18,0.05,0.1,0.1,0.13,0.04,0.12,0.0396,0.0891,0.099,0.0792,0.1188,0.2673,0.0792,0.0693,0.0198,0.0693,0.0396,0.0297
大分県1区,大分県,44,1,大分市,2,中道改革連合、自民党,374617,326666,0.12,0.11,0.14,0.14,0.15,0.34,0.48,0.52,0.32,0.22,0.27,0.09,0.1,中核市,0.75,0.04,0.25,0.71,中,3900000,0.026,0.32,石油化学、自動車部品、温泉観光,人口減少、過疎化、産業基盤維持,93.5,0.385,0.53,0.506,0.518,0.36,0.16,0.08,0.07,0.06,0.05,0.03,0.19,0.42,0.38,0.2,0.21,0.43,0.36,0.28,観光振興（温泉）,人口減少対策,製造業振興,0.25,0.2,0.05,0.08,0.1,0.18,0.03,0.11,0.0784,0.0882,0.1078,0.0784,0.0784,0.2549,0.0686,0.0588,0.0294,0.0588,0.0588,0.0392
大分県2区,大分県,44,2,別府市、佐伯市、臼杵市,4,中道改革連合、日本維新の会、自民党、参政党,337155,294000,0.09,0.09,0.14,0.14,0.17,0.37,0.48,0.52,0.32,0.22,0.27,0.09,0.1,地方都市,0.55,0.07,0.27,0.66,中,3510000,0.031,0.27,石油化学、自動車部品、温泉観光,人口減少、過疎化、産業基盤維持,93.5,0.421,0.53,0.506,0.518,0.39,0.15,0.07,0.07,0.05,0.05,0.03,0.19,0.45,0.38,0.17,0.21,0.43,0.36,0.25,観光振興（温泉）,人口減少対策,製造業振興,0.25,0.2,0.05,0.08,0.1,0.18,0.03,0.11,0.0297,0.0792,0.099,0.0792,0.1188,0.2871,0.0792,0.0594,0.0099,0.0693,0.0495,0.0396
大分県3区,大分県,44,3,中津市、日田市、宇佐市,4,中道改革連合、日本維新の会、自民党、参政党,337155,294000,0.09,0.09,0.14,0.14,0.17,0.37,0.48,0.52,0.32,0.22,0.27,0.09,0.1,地方都市,0.55,0.07,0.27,0.66,中,3510000,0.031,0.27,石油化学、自動車部品、温泉観光,人口減少、過疎化、産業基盤維持,93.5,0.421,0.53,0.506,0.518,0.39,0.15,0.07,0.07,0.05,0.05,0.03,0.19,0.45,0.38,0.17,0.21,0.43,0.36,0.25,観光振興（温泉）,人口減少対策,製造業振興,0.25,0.2,0.05,0.08,0.1,0.18,0.03,0.11,0.0297,0.0792,0.099,0.0792,0.1188,0.2871,0.0792,0.0594,0.0099,0.0693,0.0495,0.0396
宮崎県1区,宮崎県,45,1,宮崎市、日南市、串間市,5,中道改革連合、無所属、共産党、自民党、参政党,356525,306666,0.12,0.12,0.13,0.14,0.15,0.34,0.48,0.52,0.31,0.21,0.28,0.1,0.1,中核市,0.75,0.08,0.2,0.72,中,3600000,0.028,0.29,畜産業、農業、観光業,人口減少、低賃金、自然災害リスク,92.0,0.385,0.504,0.48,0.492,0.42,0.12,0.07,0.06,0.06,0.04,0.04,0.19,0.5,0.34,0.16,0.18,0.41,0.41,0.22,人口減少・過疎化,農畜産業振興,南海トラフ地震・台風対策,0.22,0.22,0.05,0.07,0.07,0.2,0.03,0.14,0.0686,0.0784,0.098,0.0784,0.1078,0.2549,0.0686,0.0588,0.0294,0.0588,0.0588,0.0392
宮崎県2区,宮崎県,45,2,都城市、延岡市、日向市,5,中道改革連合、国民民主党、共産党、自民党、参政党,320872,276000,0.09,0.1,0.13,0.14,0.17,0.37,0.48,0.52,0.31,0.21,0.28,0.1,0.1,地方都市,0.55,0.11,0.22,0.67,中,3240000,0.033,0.24,畜産業、農業、観光業,人口減少、低賃金、自然災害リスク,92.0,0.421,0.504,0.48,0.492,0.45,0.11,0.06,0.06,0.05,0.04,0.04,0.19,0.53,0.34,0.13,0.18,0.41,0.41,0.19,人口減少・過疎化,農畜産業振興,南海トラフ地震・台風対策,0.22,0.22,0.05,0.07,0.07,0.2,0.03,0.14,0.0198,0.0693,0.0891,0.0792,0.1485,0.2871,0.0792,0.0594,0.0099,0.0693,0.0495,0.0396
宮崎県3区,宮崎県,45,3,宮崎県第3区エリア,4,中道改革連合、共産党、自民党、参政党,320872,276000,0.09,0.1,0.13,0.14,0.17,0.37,0.48,0.52,0.31,0.21,0.28,0.1,0.1,地方都市,0.55,0.11,0.22,0.67,中,3240000,0.033,0.24,畜産業、農業、観光業,人口減少、低賃金、自然災害リスク,92.0,0.421,0.504,0.48,0.492,0.45,0.11,0.06,0.06,0.05,0.04,0.04,0.19,0.53,0.34,0.13,0.18,0.41,0.41,0.19,人口減少・過疎化,農畜産業振興,南海トラフ地震・台風対策,0.22,0.22,0.05,0.07,0.07,0.2,0.03,0.14,0.0198,0.0693,0.0891,0.0792,0.1485,0.2871,0.0792,0.0594,0.0099,0.0693,0.0495,0.0396
鹿児島県1区,鹿児島県,46,1,鹿児島市の一部,3,国民民主党、無所属、自民党,397064,345000,0.12,0.12,0.13,0.14,0.15,0.34,0.48,0.52,0.32,0.2,0.28,0.1,0.1,中核市,0.75,0.07,0.18,0.75,中,3650000,0.029,0.3,畜産業、農業、観光業,人口減少、離島振興、火山・台風リスク,92.5,0.385,0.516,0.492,0.504,0.4,0.13,0.08,0.06,0.06,0.05,0.04,0.18,0.48,0.35,0.17,0.2,0.42,0.38,0.24,離島振興,農畜産業振興,安全保障・島嶼防衛,0.22,0.2,0.13,0.07,0.07,0.15,0.04,0.12,0.0784,0.0784,0.098,0.0784,0.1078,0.2549,0.0686,0.0588,0.0294,0.0588,0.0588,0.0294
鹿児島県2区,鹿児島県,46,2,鹿児島市の一部、指宿市、南九州市,4,中道改革連合、国民民主党、共産党、自民党,397064,345000,0.12,0.12,0.13,0.14,0.15,0.34,0.48,0.52,0.32,0.2,0.28,0.1,0.1,中核市,0.75,0.07,0.18,0.75,中,3650000,0.029,0.3,畜産業、農業、観光業,人口減少、離島振興、火山・台風リスク,92.5,0.385,0.516,0.492,0.504,0.4,0.13,0.08,0.06,0.06,0.05,0.04,0.18,0.48,0.35,0.17,0.2,0.42,0.38,0.24,離島振興,農畜産業振興,安全保障・島嶼防衛,0.22,0.2,0.13,0.07,0.07,0.15,0.04,0.12,0.0784,0.0784,0.098,0.0784,0.1078,0.2549,0.0686,0.0588,0.0294,0.0588,0.0588,0.0294
鹿児島県3区,鹿児島県,46,3,霧島市、薩摩川内市、出水市,2,日本維新の会、自民党,317651,276000,0.07,0.08,0.12,0.15,0.19,0.39,0.48,0.52,0.32,0.2,0.28,0.1,0.1,農村部,0.3,0.16,0.21,0.63,低,2920000,0.037,0.2,畜産業、農業、観光業,人口減少、離島振興、火山・台風リスク,92.5,0.447,0.516,0.492,0.504,0.48,0.1,0.05,0.06,0.04,0.05,0.04,0.18,0.56,0.35,0.09,0.2,0.42,0.38,0.16,離島振興,農畜産業振興,安全保障・島嶼防衛,0.22,0.2,0.13,0.07,0.07,0.15,0.04,0.12,0.0,0.0404,0.0707,0.0707,0.202,0.3333,0.0909,0.0606,0.0,0.0707,0.0404,0.0202
鹿児島県4区,鹿児島県,46,4,鹿屋市、奄美市、西之表市,4,中道改革連合、国民民主党、自民党、参政党,317651,276000,0.07,0.08,0.12,0.15,0.19,0.39,0.48,0.52,0.32,0.2,0.28,0.1,0.1,農村部,0.3,0.16,0.21,0.63,低,2920000,0.037,0.2,畜産業、農業、観光業,人口減少、離島振興、火山・台風リスク,92.5,0.447,0.516,0.492,0.504,0.48,0.1,0.05,0.06,0.04,0.05,0.04,0.18,0.56,0.35,0.09,0.2,0.42,0.38,0.16,離島振興,農畜産業振興,安全保障・島嶼防衛,0.22,0.2,0.13,0.07,0.07,0.15,0.04,0.12,0.0,0.0404,0.0707,0.0707,0.202,0.3333,0.0909,0.0606,0.0,0.0707,0.0404,0.0202
沖縄県1区,沖縄県,47,1,那覇市、南城市,4,中道改革連合、国民民主党、自民党、参政党,489160,383333,0.16,0.15,0.16,0.14,0.13,0.26,0.49,0.51,0.33,0.18,0.33,0.07,0.09,中核市,0.75,0.03,0.12,0.85,中,3350000,0.038,0.3,観光業、米軍基地関連、IT産業,基地問題、低賃金、子どもの貧困,94.5,0.299,0.518,0.494,0.506,0.22,0.14,0.06,0.05,0.08,0.08,0.03,0.34,0.25,0.35,0.4,0.3,0.42,0.28,0.3,米軍基地問題,経済振興・所得向上,観光産業強化,0.22,0.18,0.25,0.1,0.05,0.1,0.07,0.03,0.1078,0.098,0.098,0.0784,0.0392,0.1667,0.0784,0.0784,0.049,0.0588,0.098,0.049
